id,name,nickname,height,weight,reach,dob,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
8a028648f3f0761d,Fabio Mello,,"5'5""",155,,  --,0.86,35,3.94,50,.0.00,0,0,..0.0,0,1,-1,-1
cbfd1d34356a004c,Jeff Monson,The Snowman,"5'9""",247,74,1971,0.97,30,2.87,59,.1.06,12,66,..0.7,6,6,0,-2
7dcf06c1967801c1,Adriano Martins,,"5'10""",155,72,1982,1.8,38,2.14,65,.0.83,80,81,..0.4,5,4,1,-2
307064d3e0f036c2,Fabio Nascimento,Negao,"5'10""",185,,  --,2.94,38,4.63,55,.0.00,0,55,..0.8,0,2,-2,-2
b7ffa72aa148599a,KJ Noons,King,"5'10""",155,72,1982,3.68,35,3.78,65,.0.08,20,68,..0.0,9,8,1,-2
f9ae6914f604aa9f,Rin Nakai,,"5'1""",135,60,1986,1.57,33,3.9,60,.3.00,18,75,..0.5,0,2,-2,-2
0dba4df5f34d5ff0,Rafael Natal,Sapo,"6'0""",185,76,1982,3.1,47,2.48,57,.2.55,34,77,..0.5,9,7,2,-3
776a58a67665a171,Nad Narimani,Smiler,"5'8""",145,70,1987,3,65,2.13,43,.6.00,54,0,..0.0,2,0,2,2
8667caa0451d245b,Kennedy Nzechukwu,African Savage,"6'5""",205,82,1992,7.2,36,5.06,50,.0.00,0,71,..0.0,0,0,0,0
5fceb45939fc0c8a,Tom Niinimaki,Stoneface,"5'9""",145,69,1982,1.91,54,2.31,58,.2.97,46,33,..0.5,1,3,-2,-3
fd55393021a8c255,Gunnar Nelson,Gunni,"5'11""",170,72,1988,2.01,56,3.7,51,.1.64,62,70,..1.1,7,3,4,1
952f6fa06f25a0ec,Carlos Newton,The Ronin,"5'9""",170,,1976,0.65,41,1.55,44,.2.47,70,43,..0.9,8,8,0,-3
7339d340aa2889cb,Kyle Noke,,"6'1""",170,76,1980,3.23,50,2.09,64,.1.53,54,66,..0.8,7,6,1,-3
fae67903c4fe636b,Antonio Braga Neto,,"6'3""",185,77,1987,1.36,33,3.92,45,.3.07,37,0,..0.5,1,2,-1,-2
3a24769a4855040a,Diego Nunes,The Gun,"5'6""",145,67,1982,2.72,43,2.59,58,.1.18,44,65,..0.6,7,4,3,-1
52f7d300738961ac,Marcio Navarro,The Locomotive,"6'0""",155,,1978,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
ed9d8ee3a4239b1c,Sage Northcutt,Super,"6'0""",170,71,1996,3.58,52,1.96,58,.1.81,34,41,..0.6,6,2,4,3
4c27ca8c8481f79a,Alexandre Franca Nogueira,Pequeno,"5'7""",145,,1978,0.6,20,4.18,57,.0.00,0,0,..0.0,0,1,-1,-1
032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"5'10""",155,70,1988,4.29,49,1.7,66,.5.09,44,84,..0.6,11,0,11,11
342422bb6ced1e8d,Greg Nagy,,"6'1""",210,,1983,0.41,50,2.69,37,.0.00,0,0,..1.2,0,1,-1,-1
3f7c14c7eca7195d,Roy Nelson,Big Country,"6'0""",263,72,1976,2.18,36,4.79,46,.1.14,27,65,..0.1,9,12,-3,-1
6bf5a7d3e081ade2,Anthony Njokuani,The Assassin,"6'1""",155,75,1980,3.94,46,2.41,65,.0.50,45,53,..0.2,7,8,-1,-2
f21a3d68fb9df387,Scott Norton,Hollywood,"5'10""",170,,1973,0.67,30,0.34,60,.2.52,25,0,..0.0,0,1,-1,-1
840d2c82ea68b9aa,Ben Nguyen,Ten,"5'5""",125,65,1988,3.82,41,3.3,54,.0.33,33,66,..1.3,4,2,2,1
5cde96e0a1a1fffe,Yosuke Nishijima,,"5'9""",205,,1973,1.72,37,5.59,56,.0.00,0,0,..0.0,0,4,-4,-4
52a003d768f10d91,Khomkrit Niimi,The Bumblebee,"5'2""",125,,  --,0,0,5.73,44,.0.00,0,0,..0.0,0,0,0,0
459e4dc69ec669b2,Jason Novelli,Pepsi,"6'0""",155,75,1979,1.73,24,3.55,66,.0.70,33,100,..0.0,0,2,-2,-2
1a31ef98efce7a79,Matheus Nicolau,,"5'6""",125,66,1993,3.83,51,2.43,70,.1.90,66,100,..1.6,3,1,2,-1
b997be68943010fc,Geoff Neal,Handz of Steel,"5'11""",170,75,1990,7.74,55,3.06,63,.0.00,0,80,..1.4,2,0,2,1
47e0b5833e6bc91a,Logan Nail,,,185,,1989,1.93,51,2.27,39,.0.00,0,37,..0.0,0,0,0,0
7be328bb3c2ea22e,Yukiya Naito,,"6'1""",205,,  --,1.54,33,5.13,60,.0.00,0,0,..0.0,0,1,-1,-1
c68c68efaa5ca6ef,Chidi Njokuani,Chidi Bang Bang,"6'3""",170,,1988,1.93,51,1.73,49,.0.00,0,80,..0.0,0,0,0,0
03e8df49c4a059ba,Yusaku Nakamura,,"5'5""",145,,1986,1.72,45,3.67,55,.0.00,0,83,..0.0,0,1,-1,-1
3a12a2f096a6d975,Roger Narvaez,Silverback,"6'3""",185,79,1983,2.12,37,3.32,64,.0.00,0,50,..0.9,1,2,-1,-1
e18012194473e8b0,Yoshihiro Nakao,Kiss,"6'0""",220,,1972,1.73,35,2.06,64,.2.69,46,0,..0.5,2,1,1,1
73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6'2""",205,75,1976,2.39,34,2.24,60,.0.68,44,63,..0.8,19,7,12,1
1d4bbaabd8b60173,Stanislav Nedkov,Stucky,"5'11""",205,71,1981,3.33,43,5.39,43,.2.77,41,0,..0.0,1,2,-1,-2
195d0d3e14a2e256,Julio Cesar Neves Jr.,Morceguinho,"5'8""",145,,1994,1.98,35,4.81,51,.1.06,25,76,..0.0,0,0,0,0
a196332ee4aa8a82,Daisuke Nakamura,,"5'7""",154,,1980,0.94,30,1.38,61,.0.46,40,30,..3.6,4,4,0,-3
7a9ca95a92d7b64c,Andrews Nakahara,,"6'1""",185,,1983,2.68,44,1.9,57,.0.00,0,72,..0.4,2,2,0,-1
d5ae8074631762fc,Katsuhiko Nagata,,"5'7""",154,,1973,1.05,19,1.5,63,.0.98,28,28,..0.0,1,3,-2,-2
4956f60b7fa57c1a,Hans Nijman,,"6'0""",250,,1959,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
e983c62faf677ab2,Pedro Nobre,The Rock,"5'5""",135,,1986,1.37,30,9.16,35,.0.00,0,0,..0.0,0,0,0,1
6c9383ffab2725a5,Akiyo Nishiura,Wicky Akiyo,"5'8""",139,,1983,1.59,57,1.26,57,.0.00,0,52,..0.3,1,3,-2,-2
53e533db1b8e9712,Jack Nilson,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,1,1,0,1
1209b5134401ca53,Mario Neto,Sukata,"6'0""",229,,  --,1.89,50,1.89,70,.2.84,100,0,..0.0,0,1,-1,-1
d665de9b4da87c22,Nick Nolte,,"6'0""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
9bff1b4c37ebbede,Jacob Noe,Psycho,,205,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
6810d8d2dd557cf9,Soichi Nishida,,"5'11""",320,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
bd4389b71fdc0ce2,Jan Nortje,The Giant,"6'1""",310,,1975,3.32,51,4.5,32,.0.00,0,66,..2.9,1,2,-1,-1
7dfb56f24fe5ddea,Bobby Nash,Nashty,"6'0""",170,74,1990,3.42,37,3.95,51,.2.37,33,100,..1.6,0,3,-3,-3
65ddc8a9ac4e8531,Keita Nakamura,K-Taro,"5'11""",170,73,1984,2.21,36,3.46,58,.2.00,55,62,..0.4,4,6,-2,1
22aa91e402d0fe1f,Ramsey Nijem,,"5'11""",155,75,1988,3.05,44,1.62,62,.5.32,62,55,..1.1,5,5,0,-2
0b534765dca35e71,Josh Neal,,"6'0""",185,,  --,0,0,0,0,.0.00,0,0,..0.0,0,3,-3,-3
64360e618823a8e4,Phillipe Nover,The Filipino Assassin,"5'9""",145,72,1984,1.79,35,2.48,56,.0.99,28,44,..0.7,1,6,-5,-3
80fa8218c99f9c58,Amanda Nunes,Lioness,"5'8""",135,69,1988,4.55,51,2.88,56,.1.82,40,79,..0.6,10,2,8,1
f562238becb9ec50,Nick Newell,Notorious,"5'10""",155,74,1986,3.53,46,4.07,36,.0.00,0,33,..0.0,0,0,0,0
2db7fa8db6bc9632,Shane Nelson,Sugar,"5'9""",155,70,1984,1.38,31,2.84,61,.1.31,18,54,..1.6,2,2,0,-2
47b63240018d5d86,Rose Namajunas,Thug,"5'5""",115,65,1992,3.72,41,3.72,60,.2.34,59,45,..0.9,6,2,4,3
ee9d73f4fee9cbdd,Minotauro Nogueira,Minotauro,"6'3""",240,77,1976,1.95,42,2.4,55,.1.30,29,36,..2.4,23,9,14,-3
618f72750ec50b05,Danny Navarro,,"5'10""",155,,1983,3.83,32,4.62,57,.2.17,25,100,..0.0,0,0,0,0
9e8e5c529057fe60,Jonatas Novaes,,"5'11""",170,,1981,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
fbbbc68d368832fa,Emanuel Newton,The Hardcore Kid,"6'1""",205,,1984,1.92,49,1.35,51,.2.02,100,0,..0.0,0,0,0,0
a3d1d060f9af97fe,Talita Nogueira,Treta,"5'10""",145,,1985,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
6083f497c22cc075,Yasuhito Namekawa,,"5'9""",205,,1974,0.14,50,3.65,38,.2.11,25,0,..4.2,1,1,0,-1
154a6b3ffae264cd,Pawel Nastula,,"6'0""",230,,1970,1.3,43,1.73,50,.3.00,60,0,..1.5,1,3,-2,-1
13e62d766b709aa6,Steve Nelmark,The Sandman,"6'0""",240,,  --,0,0,0,0,.0.00,0,0,..0.0,2,1,1,1
2b6d855c6e280fb1,Alex Nicholson,The Spartan,"6'4""",185,81,1990,4.12,43,4.65,47,.0.00,0,50,..0.5,1,3,-2,-2
5751267660c734cb,Joe Neal,Nine Lives,"5'6""",135,,1986,1.87,19,3.8,66,.0.00,0,0,..0.0,0,0,0,0
3edf45e1717fa764,Jaimee Nievera,Queenie,"5'5""",125,,1984,1.67,53,8.73,33,.1.79,16,0,..0.0,0,0,0,0
8d03ce87ca14e778,Francis Ngannou,The Predator,"6'4""",250,83,1986,1.79,34,1.95,47,.0.00,0,68,..0.5,6,2,4,1
2c1170b825f58e57,Ning Guangyou,Smasher,"5'4""",145,64,1981,2.66,41,1.91,61,.1.09,50,62,..0.3,2,2,0,-2
d1a1314976c50bef,Josh Neer,The Dentist,"5'11""",170,72,1983,3.29,46,3.63,58,.1.09,34,46,..1.3,6,9,-3,-3
f4db63258ecf0613,Lissette Neri,,"5'2""",145,,1987,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
d41937647eae9a34,Reza Nasri,,"5'11""",205,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
b034747dc1d15491,Kazuhiro Nakamura,Kaz,"5'11""",205,70,1979,1.56,37,1.83,59,.1.73,36,42,..0.6,12,9,3,-1
95eb112a85601a0a,Jutaro Nakao,,"5'9""",170,,1970,0.53,38,1.06,44,.0.38,50,56,..0.0,2,2,0,-1
330ec26453c44a59,Mike Nickels,,"6'4""",205,,1971,4.44,52,1.11,64,.11.11,80,0,..2.8,1,1,0,-1
253076a23d03dcd0,Allan Nascimento,Puro Osso,"5'9""",125,,1991,7,68,5.4,44,.1.00,10,0,..0.0,0,0,0,0
94609dd91731d428,Jeff Newton,,"6'2""",205,,1966,0.28,20,1.41,52,.0.00,0,0,..8.5,0,1,-1,-1
e503aa5c252a1b4d,Dustin Neace,The Beast,"5'9""",145,,1986,2.08,32,2.66,56,.0.00,0,0,..1.7,0,2,-2,-2
a00ec21cfbba17b6,Yui Chul Nam,The Korean Bulldozer,"5'9""",145,69,1981,3.53,51,2,48,.1.33,16,57,..0.3,1,2,-1,-2
21321cdfba797c52,Derrick Noble,The Eraser,"5'9""",170,,1978,6.21,40,3.79,59,.0.00,0,0,..0.0,0,1,-1,-1
0fd5f4b838e890cc,Said Nurmagomedov,,"5'8""",125,70,1992,4.33,57,2.13,63,.1.00,9,100,..0.0,1,0,1,1
a9bcf8717dd12532,Mats Nilsson,,"6'1""",170,74,1983,2.99,39,5.62,63,.3.87,83,44,..2.3,0,2,-2,-2
e49c2db95e572dc8,Yuji Nagata,,"6'0""",225,,1968,1.45,40,14.46,4,.0.00,0,0,..0.0,0,2,-2,-2
865aa315ea62c511,Alexander Otsuka,The Diet Butcher,"6'1""",205,,1971,0.9,55,1.16,51,.1.51,43,53,..0.8,3,9,-6,-1
07225ba28ae309b6,Charles Oliveira,Do Bronx,"5'10""",155,74,1989,3.04,49,3,54,.2.87,41,60,..2.8,12,8,4,1
e96d8538d3f9d0ed,Andy Ologun,,"6'0""",154,,1983,2.36,57,0.32,85,.0.68,100,80,..0.0,2,1,1,2
47cd337b86b1af92,Zak Ottow,The Barbarian,"5'11""",170,72,1986,3.05,39,2.74,56,.0.77,30,61,..0.5,3,3,0,-1
20e403a1acfef130,Valentijn Overeem,,"6'3""",230,,1976,0.93,34,1.49,58,.1.86,50,0,..4.7,1,6,-5,-1
d25b93992f285953,TJ O'Brien,The Spider,"6'2""",155,,1987,3.77,46,4.78,57,.0.94,100,0,..0.0,0,2,-2,-2
871ce0b4a01922b6,Sidney Outlaw,Da Gun,"5'8""",170,74,1992,0.13,33,0.8,71,.3.00,75,0,..3.0,0,0,0,0
b4ad3a06ee4d660c,Alistair Overeem,The Demolition Man,"6'4""",265,80,1980,3.53,61,1.93,61,.1.39,62,72,..1.0,29,14,15,1
4b2390cfaceb91d8,Naoya Ogawa,,"6'4""",255,,1968,2.41,42,1.66,47,.1.25,100,66,..1.2,4,2,2,-2
98c23cb6da5b3352,Aleksei Oleinik,The Boa Constrictor,"6'2""",240,80,1977,3.06,48,3.28,53,.2.99,39,11,..2.7,6,2,4,2
aa40fe6038db56cb,JJ Okanovich,The Bosnian Bomber,"5'11""",155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
dfbb95ca0c143988,Shana Olsen,Rock Solid,"5'7""",145,,1980,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
6b8f28da9a483049,Takafumi Otsuka,,"5'6""",139,,  --,1.29,27,2.12,67,.1.64,27,65,..0.0,0,4,-4,-4
338fda4ec7034c5d,Jeremiah O'Neal,,"5'8""",260,,1977,1.15,40,7.5,23,.0.00,0,0,..0.0,0,0,0,0
7613773461b276f4,Casey Olson,The Underdog,"5'7""",145,,  --,0,0,0,100,.0.00,0,100,..15.2,2,0,2,2
bec2746f033802c3,Jorge Oliveira,,"6'1""",205,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
b50a426a33da0012,Sean O'Malley,Sugar,"5'11""",135,72,1994,6.75,56,4.06,66,.1.31,50,61,..1.3,2,0,2,2
32c03df3c9760069,Wendell Oliveira,The Machine,"5'10""",170,72,1983,3.77,47,4.4,47,.0.00,0,100,..0.0,0,2,-2,-2
6a8a06b542e1516d,Michiyoshi Ohara,,"5'10""",205,,  --,0.28,29,3.13,48,.0.00,0,33,..0.0,0,2,-2,-2
69ea0119f6f0dfe0,Dan O'Connor,Johnny Irish,"5'4""",115,,1982,4,56,5.1,54,.0.00,0,100,..0.0,0,0,0,0
b6c4451cb13c9303,Andy Ogle,The Little Axe,"5'8""",145,69,1989,2.24,44,2.23,50,.1.44,26,58,..0.0,1,5,-4,-4
56bc9ccb609df534,Chuck O'Neil,Cold Steel,"6'2""",170,,1985,3.13,37,4.4,72,.0.00,0,0,..0.0,0,1,-1,-1
0d65c432720accb9,Michal Oleksiejczuk,Lord,"6'0""",205,74,1995,5.07,58,3.47,71,.2.00,66,0,..0.0,0,0,0,1
2f732dd9210d301f,Tito Ortiz,The People's Champ,"6'3""",205,74,1975,2.59,46,2.88,60,.2.47,35,54,..0.6,15,11,4,-3
5a9104718439ef44,Cameron Olson,Cap'n Crunch,"6'1""",205,75,1989,3.13,47,2.2,57,.3.00,42,100,..1.0,0,0,0,0
f84dfc5a8d178403,Kurt Osiander,,,185,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
d632d156c0549e07,Nissen Osterneck,,"6'2""",185,,1981,3.15,58,2.9,41,.0.63,12,42,..1.3,0,2,-2,-2
46effbd1135423c5,Sean O'Haire,,"6'5""",270,,1971,8.28,57,22.76,21,.0.00,0,0,..0.0,0,1,-1,-1
6b8db407d49c6e4b,Sam Oropeza,,"6'2""",170,,  --,7.68,56,1.44,70,.3.60,33,100,..0.0,1,0,1,1
32541eb5d12668b4,Takayuki Okada,Giant Ochiai,"6'1""",290,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
8e0709784259402d,Dennis Olson,,"6'0""",170,,  --,1.02,42,5.27,38,.2.77,40,0,..0.0,0,0,0,0
f53c1f4ceeed8c08,Dustin Ortiz,,"5'5""",125,65,1988,2.91,43,2.24,56,.3.01,35,54,..0.1,10,5,5,3
948880beac71f028,Felipe Olivieri,,"5'9""",155,72,1985,6.68,58,4.6,57,.0.00,0,71,..0.0,0,1,-1,-1
f43907e75f8d9baa,Richard Odoms,The Black Eagle,"6'5""",265,82,1975,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
57b10fca4f9c9a7a,Alex Oliveira,Cowboy,"5'11""",170,76,1988,3.01,53,2.08,46,.3.45,38,57,..0.9,9,3,6,1
15b1b21cd743d652,Rafaello Oliveira,Tractor,"5'8""",155,71,1982,2.19,33,3.38,59,.2.49,36,11,..1.6,2,6,-4,-2
20bcc9966affb19c,Jake O'Brien,Irish,"6'3""",205,76,1984,1.31,31,1.92,69,.6.39,54,25,..0.2,4,4,0,-2
5b407acfe0ef9b76,Nick Osipczak,,"6'2""",170,76,1984,2.83,50,3.77,50,.1.20,45,71,..1.0,2,3,-1,-3
9c5828c6fd9dc948,Jorge Ortiz,The Naked Man,"6'0""",185,,  --,3.53,58,2.8,73,.0.00,0,0,..0.0,0,1,-1,-1
1ef0eae31904e534,Artur Oumakhanov,,"5'7""",154,,1979,1.2,33,1.67,82,.3.00,75,33,..0.0,0,1,-1,-1
acff437707625fc7,Yushin Okami,Thunder,"6'2""",170,75,1981,2.14,39,2.1,62,.2.10,46,84,..0.5,16,7,9,1
0845c81e37d3bcb3,Volkan Oezdemir,No Time,"6'2""",205,75,1989,5.69,48,4.84,53,.0.40,50,70,..0.0,3,2,1,-2
4bb9d7a32d02a03e,Craig Oxley,,"5'9""",155,,1973,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
acd9513399a8b09b,Ednaldo Oliveira,Lula,"6'5""",205,79,1984,1.03,22,1.8,52,.0.00,0,42,..0.0,0,2,-2,-2
9f842be1a5337be6,Michihiro Omigawa,,"5'6""",145,68,1975,2.01,39,3.06,64,.1.19,36,49,..1.5,4,8,-4,-3
6e3282d57d2467a0,Nobuhiro Obiya,,"5'8""",145,,1981,0.63,28,2.53,55,.0.50,50,41,..0.5,0,2,-2,-2
318572f6f74b760d,Charlie Ontiveros,The American Bad Boy,"6'2""",170,,1991,0,0,4.2,26,.0.00,0,0,..0.0,0,0,0,0
01daf32100ed7517,Koji Oishi,,"5'8""",170,,1977,1.43,9,17.86,43,.0.00,0,0,..0.0,0,2,-2,-2
47b7e4e60813b7b2,Shungo Oyama,,"5'11""",185,,1974,0.64,25,1.96,57,.1.07,57,62,..0.5,1,7,-6,-5
02a65a55f25fb4f3,Masakatsu Okuda,,,,,  --,0,0,4.27,34,.0.00,0,0,..4.3,0,1,-1,-1
cb52f9490c2dc069,Sean O'Connell,The Real OC,"6'1""",205,74,1983,5.46,48,6.77,45,.0.00,0,30,..0.5,2,5,-3,-3
470fedbc8563ac47,Daniel Omielanczuk,,"6'0""",247,74,1982,3.09,57,3.29,47,.0.56,26,68,..0.1,4,5,-1,-3
01784fbc27c68b14,Rachael Ostovich,,"5'3""",125,62,1991,2.68,39,3.62,63,.0.94,100,100,..1.9,1,1,0,1
494b0bfdbac74502,Brendan O'Reilly,Badger,"5'7""",170,69,1987,1.9,47,2.77,39,.2.22,43,36,..0.6,1,3,-2,-2
887e09328cd63df1,Chibwikem Onyenegecha-Palmer,,"6'3""",185,76,1994,5.6,55,3.4,52,.0.00,0,100,..0.0,0,0,0,0
def8166ff24bd237,Brian Ortega,T-City,"5'8""",145,69,1991,3.65,32,5.27,56,.0.22,14,58,..1.8,6,0,6,1
7139cd2ae4bf6a29,Takahiro Oba,,"5'8""",200,,  --,0.23,25,1.82,69,.0.00,0,0,..0.0,0,1,-1,-1
f2ad06f1007c481a,Alan Omer,,"5'10""",145,71,1988,3.49,55,2.21,64,.1.69,42,66,..0.0,0,2,-2,-2
33454ad90754cb49,Kazuki Okubo,,"5'11""",175,,  --,1.53,38,1.97,46,.0.51,25,36,..2.0,1,1,0,1
8eb239a52fc4ec14,Kenji Osawa,,"5'7""",135,66,1976,2.34,35,2.14,63,.0.91,58,68,..0.7,4,3,1,2
e18a19001a3f7c7d,Alptekin Ozkilic,The Turkish Delight,"5'5""",125,65,1986,3.81,32,5.72,59,.4.21,58,75,..0.0,1,3,-2,-3
4512e46543b960ad,Pedro Otavio,Te Pedro,"6'3""",245,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
de20ffb3fc2e7629,Jose Palacios,,"5'9""",145,,  --,2.67,70,1,79,.0.00,0,50,..1.7,1,2,-1,-2
01dd4cdc2446f665,Gary Padilla,,"5'11""",205,,1980,2.2,27,2,76,.0.00,0,50,..0.0,0,1,-1,-1
5df10509264586e5,Cory Peterson,LA Giant,"6'11""",400,,  --,2.17,60,6.51,40,.0.00,0,0,..0.0,0,1,-1,-1
543cd2258f4fa339,Brandon Polcare,,,125,,  --,0.43,50,0,0,.0.00,0,0,..0.0,0,0,0,0
80dbeb1dd5b53e64,Nam Phan,,"5'6""",135,70,1983,4.52,37,6.55,59,.0.18,18,60,..0.2,2,9,-7,-3
e86bc32f5997a8f7,Forrest Petz,The Meat Cleaver,"5'9""",170,71,1975,2.27,29,2.2,57,.1.30,100,66,..0.0,2,5,-3,-3
f5ff7bcdcfeba3ad,Trevor Prangley,,"6'1""",185,75,1972,2.59,60,2.02,48,.3.38,55,74,..1.0,5,6,-1,-3
2a470ad41c22c25a,Cole Province,,"5'9""",145,68,1981,1.47,44,2.72,43,.2.40,50,83,..1.0,1,2,-1,-1
31bbd39c0a075d4e,Liu Pingyuan,,"5'6""",135,72,1993,2.13,41,1.6,51,.1.00,100,62,..2.0,1,0,1,1
879b8df81523d91b,Nick Penner,The Quiet Assassin,"6'4""",205,77,1980,1.25,30,4.6,38,.0.00,0,40,..0.0,0,2,-2,-2
2ac4628c08ec5125,Markus Perez,Maluko,"6'1""",185,73,1988,2.55,47,4.5,49,.1.31,42,81,..1.3,1,2,-1,-1
7573d25a078b5732,Ido Pariente,,"5'8""",155,,  --,0,0,2.86,45,.0.00,0,0,..0.0,0,1,-1,-1
4f732e58ed907eff,Ross Pearson,The Real Deal,"5'8""",155,69,1984,3.67,40,4.04,62,.0.75,36,75,..0.0,12,12,0,-1
4f853e98886283cf,Carlo Prater,Neo,"5'11""",155,72,1981,2.03,47,4.07,35,.0.43,9,57,..1.7,2,4,-2,-2
a36556bb1565e32d,Joe Proctor,,"5'10""",155,72,1985,3.39,36,3.93,59,.0.00,0,70,..1.8,4,4,0,-2
de75d1c45a39e221,Sergio Pettis,The Phenom,"5'6""",125,69,1993,3.6,37,2.56,65,.0.91,39,68,..0.4,8,4,4,1
7e208569469c8bc8,Ruan Potts,Fangzz,"6'2""",247,75,1978,0.85,37,5.92,22,.0.75,16,33,..2.3,0,3,-3,-3
d747eb273a40a920,Claudio Puelles,El Nino,"5'11""",155,72,1996,2.33,38,6.53,49,.2.33,23,0,..0.8,1,1,0,1
49e96ff8ab781589,Tyson Pedro,,"6'3""",205,79,1991,2.63,60,2.46,48,.1.00,28,57,..1.5,3,2,1,1
c1a5d3843596df92,Thiago Perpetuo,Bodao,"5'10""",170,71,1987,5.39,69,3.51,51,.2.82,50,66,..0.0,1,2,-1,-2
25af5e832f17b474,Jesus Pinedo,El Mudo,"5'10""",155,,1996,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
eee8efec7b951d84,Philip Perez,,"5'5""",155,,  --,1.36,100,0.68,66,.10.23,100,0,..10.2,1,0,1,1
029eaff01e6bb8f0,Dustin Poirier,The Diamond,"5'9""",155,72,1989,5.59,49,3.69,56,.1.75,41,69,..1.3,17,5,12,3
85d0fafb8b75d634,Juan Puig,Fenix,"5'9""",145,72,1989,4.91,23,7.17,51,.0.00,0,0,..0.0,0,2,-2,-2
1e12c1dbbb1e2dda,Josh Paiva,,"5'6""",125,,1991,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
303e017a9074f3aa,Felipe Portela,Balboa,,170,,1987,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
96c336b463e0662c,Frankie Perez,,"5'11""",155,73,1989,1.64,41,2.17,54,.1.75,41,50,..0.3,1,3,-2,-2
1cf7ccf64a5bf24e,Oskar Piechota,Imadlo,"6'0""",185,76,1990,3.58,57,2.83,58,.1.12,50,25,..2.8,2,1,1,-1
c945adc22c2bfe8f,Brad Pickett,One Punch,"5'6""",135,68,1978,3.02,31,4.63,55,.2.47,44,58,..0.4,8,10,-2,-3
16867810070dc520,Josh Pulsifer,The Platypus,"5'10""",145,,1983,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
202b0467521c9d6f,Viktor Pesta,,"6'3""",240,77,1990,1.58,36,2.54,56,.3.29,28,100,..0.0,1,4,-3,-3
122806b56775a53a,Joe Pearson,The Triangular Strangler,"5'10""",145,,1978,0.59,18,3.51,33,.0.00,0,0,..4.4,1,1,0,-1
34b634cb2471bdde,Drew Pendleton,,,145,,1983,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
4a9e305633f3ef47,Rolando Perez,,"5'8""",135,,  --,4.23,36,4.83,63,.0.00,0,100,..0.0,1,2,-1,1
4304992c2acc187b,Bart Palaszewski,Bartimus,"5'9""",145,70,1983,2.67,32,3.97,57,.0.65,31,53,..0.5,5,7,-2,-3
9df394db5ca103eb,Won Sik Park,Parky,"5'11""",154,,  --,2.6,43,2.2,47,.0.00,0,0,..0.0,0,1,-1,-1
308279bd246c211f,Hugh Pulley,,"6'0""",155,,  --,4.47,63,3.27,57,.4.00,66,69,..0.0,0,0,0,0
74fefd43f073cd2f,Joe Pardo,,"6'1""",210,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
c8cca8f3de5be4b4,Jorge Patino,Macaco,"5'8""",170,,1973,1.33,30,3.14,53,.0.54,25,50,..0.0,0,3,-3,-3
5.56E+16,Costas Philippou,,"5'11""",185,73,1979,2.19,35,2.73,54,.0.40,42,65,..0.3,6,4,2,-1
b5da8f7d05e85a55,Josh Parisian,,"6'4""",265,,1989,5.27,44,2.64,20,.0.00,0,0,..0.0,0,0,0,0
53278852bcd91e11,Igor Pokrajac,The Duke,"6'0""",205,76,1979,2.25,45,4.26,40,.0.87,29,51,..0.2,4,8,-4,-4
7922e8269adcc25a,Nick Pica,The Silverback,"5'10""",185,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
856c4d2668a875f9,Cyrillo Padilha,,"5'11""",155,,1978,0,0,0,0,.0.00,0,0,..0.0,1,1,0,-1
60029bcf496bd707,Soa Palelei,The Hulk,"6'4""",265,81,1977,2.47,57,2.68,48,.2.20,47,66,..0.0,4,4,0,-1
236a37d96d476164,Mike Pierce,,"5'8""",170,70,1980,2.62,42,2.36,62,.3.08,42,71,..0.2,10,5,5,-2
6370c1c1e12723d5,Marcin Prachnio,,"6'3""",205,74,1988,2.39,39,2.92,52,.0.00,0,0,..0.0,0,2,-2,-2
